93901.00.00.064;Переводник П-147/133(Р);Сталь 20Х2Н4А ф190_1211709000;Сталь 20Х2Н4А;190;1 077;93;2;1;539;1;2
93901.00.00.093;Переводник П-133/163(Р);Сталь 20Х2Н4А ф240_1271707000;Сталь 20Х2Н4А;240;1 194;105;2;1;597;1;2
93901.00.00.094;Переводник П-171/163(Р);Сталь 20Х2Н4А ф240_1271707000;Сталь 20Х2Н4А;240;1 094;105;2;1;547;1;2
93901.00.00.095;Переводник П-163/171(Р);Сталь 20Х2Н4А ф240_1271707000;Сталь 20Х2Н4А;240;1 084;105;2;1;542;1;2
93900.00.04.065;Переводник П-147/147L532D172d100/115;Сталь 38ХГМ ф185 ;Сталь 38ХГМ;185;1 092;93;2;1;546;1;2
93911.00.023;Переводник М-152/163 (Р);Сталь 20Х2Н4А ф240_1271707000;Сталь 20Х2Н4А;240;834;105;2;1;417;1;2
93921.00.00.004;Переводник Н-152/171(Р);Сталь 20Х2Н4А ф220_1215303000;Сталь 20Х2Н4А;220;1 134;90;2;1;567;1;2
93921.00.00.019;Переводник Н-152/152(Р);Сталь 20Х2Н4А ф210_1242210100;Сталь 20Х2Н4А;210;1 134;90;2;1;567;1;2
93901.00.00.103;Переводник П-163/147(Р);Сталь 20Х2Н4А ф240_1271707000;Сталь 20Х2Н4А;240;1 145;102;2;1;573;1;2
91400.04.131;Корпус;Сталь 40Х ф 70_1297000000;Сталь 40Х;70;683;24;2;1;342;1;2
86401.147;Колокол КС132/152;Сталь 20Х ф165_1231650000;Сталь 20Х;165;1 097;105;2;1;549;1;2
93900.01.00.064;Переводник П-147/133к;Сталь 38ХГМ ф190_1251082000;Сталь 38ХГМ;190;1 078;93;2;1;539;1;2
93900.01.00.071;Переводник П-152/147к;Сталь 38ХГМ ф210_1251081000;Сталь 38ХГМ;210;1 068;102;2;1;534;1;2
93900.01.00.097;Переводник П-133/122к;Сталь 38ХГМ ф165 ;Сталь 38ХГМ;165;997;80;2;1;499;1;2
93900.01.00.098;Переводник П-147/122к;Сталь 38ХГМ ф190_1251082000;Сталь 38ХГМ;190;1 084;80;2;1;542;1;2
93900.01.00.099;Переводник П-122/147к;Сталь 38ХГМ ф190_1251082000;Сталь 38ХГМ;190;1 075;93;2;1;538;1;2
93910.00.015;Переводник М-117/147;Сталь 38ХГМ ф190_1251082000;Сталь 38ХГМ;190;828;78;2;1;414;1;2
93920.01.00.023;Переводник Н-171/171к;Сталь 38ХГМ ф220_1287301000;Сталь 38ХГМ;220;1 134;123;2;1;567;1;2
93920.01.00.029;Переводник Н-147/147к;Сталь 38ХГМ ф190_1251082000;Сталь 38ХГМ;190;1 134;102;2;1;567;1;2
94003.05.002;Патрубок П73х73 L150;Сталь 38ХГМ ф100_1211103000;Сталь 38ХГМ;100;1 162;60;7;1;166;1;7
94160.00.002;Переводник М73 НКТхН114 ОТ;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 001;64;4;1;250;1;4
86604.077;Метчик МС3-88(3-73);Сталь 20Х ф105_1257105000;Сталь 20Х;105;944;32;3;1;315;1;3
94000.00.014;Переводник П73х89;Сталь 38ХГМ ф100_1211103000;Сталь 38ХГМ;100;1 145;64;6;1;191;1;6
94000.00.019;Переводник П89х73;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 128;58;5;1;226;1;5
94104.00.00.013;Переводник М В73хН3-76(М);Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 101;32;4;1;275;1;4
94104.00.00.014;Переводник М В73хН3-86(М);Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 161;52;4;1;290;1;4
94104.00.00.015;Переводник М В73хН3-88(М);Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 161;38;4;1;290;1;4
94104.00.00.022;Переводник М 3-86хН89(М);Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 161;45;4;1;290;1;4
93910.00.005;Переводник М-76/76;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 019;45;3;1;340;1;3
93910.00.006;Переводник М-76/86;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 124;45;3;1;375;1;3
93900.00.00.044;Переводник П-117/86;Сталь 38ХГМ ф150_1294070000;Сталь 38ХГМ;150;887;45;2;1;444;1;2
93910.00.001;Переводник М-66/76;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 019;35;3;1;340;1;3
94160.00.003;Переводник М 73НКТ х Н 102 ОТТМ;Сталь 38ХГМ ф110_1212120000;Сталь 38ХГМ;110;1 057;64;4;1;264;1;4
93900.00.05.002;Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 027;38;2;1;514;1;2
86604.079;Метчик;Сталь 20Х ф130_1225600000;Сталь 20Х;130;1 094;40;3;1;365;1;3
94020.00.006;Переводник;Сталь 38ХГМ ф 85_1212121300;Сталь 38ХГМ;85;941;50;4;1;235;1;4
86401.149;Колокол;Сталь 20Х ф165_1231650000;Сталь 20Х;165;1 287;102;2;1;644;1;2
93900.00.00.073;Переводник;Сталь 38ХГМ ф220_1287301000;Сталь 38ХГМ;220;1 054;123;2;1;527;1;2
93900.00.00.076;Переводник;Сталь 38ХГМ ф220_1287301000;Сталь 38ХГМ;220;1 068;90;2;1;534;1;2
93900.00.00.059;Переводник;Сталь 38ХГМ ф220_1287301000;Сталь 38ХГМ;220;1 091;102;2;1;546;1;2
86401.312;Колокол;Сталь 20Х ф130_1225600000;Сталь 20Х;130;1 282;40;2;1;641;1;2
86401.151;Колокол;Сталь 20Х ф120_1279120000;Сталь 20Х;120;830;68;2;1;415;1;2
93900.00.04.084;Переводник;Сталь 38ХГМ ф180_1251080000;Сталь 38ХГМ;180;1 027;80;2;1;514;1;2
94100.00.00.032;Переводник;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;900;58;3;1;300;1;3
86401.317;Колокол;Сталь 20ХГНМ ф 135_1211600000;Сталь 20ХГНМ;135;1 047;90;2;1;524;1;2
86401.322;Колокол;Сталь 20Х ф135_1209913000;Сталь 20Х;135;1 127;90;2;1;564;1;2
86401.326;Колокол;Сталь 20ХГНМ ф 135_1211600000;Сталь 20ХГНМ;135;1 257;90;2;1;629;1;2
86401.327;Колокол;Сталь 20ХГНМ ф 135_1211600000;Сталь 20ХГНМ;135;1 257;90;2;1;629;1;2
86401.152;Колокол;Сталь 20Х ф120_1279120000;Сталь 20Х;120;847;70;2;1;424;1;2
86401.153;Колокол;Сталь 20Х ф135_1209913000;Сталь 20Х;135;1 127;80;2;1;564;1;2
86401.329;Колокол;Сталь 20Х ф100_1209910000;Сталь 20Х;100;1 067;50;2;1;534;1;2
93900.00.00.068;93900.00.00.068 Переводник;Сталь 38ХГМ ф220_1287301000;Сталь 38ХГМ;220;1 066;102;2;1;533;1;2
93910.00.014;93910.00.014 Переводник;Сталь 38ХГМ ф150_1294070000;Сталь 38ХГМ;150;1 109;78;3;1;370;1;3
93910.00.039;93910.00.039 Переводник;Сталь 38ХГМ ф210_1251081000;Сталь 38ХГМ;210;814;102;2;1;407;1;2
93920.00.00.004;93920.00.00.004 Переводник;Сталь 38ХГМ ф220_1287301000;Сталь 38ХГМ;220;1 134;90;2;1;567;1;2
94160.00.005;Переводник;Сталь 38ХГМ ф190_1251082000;Сталь 38ХГМ;190;907;102;2;1;454;1;2
93900.00.00.123;Переводник;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;867;45;2;1;434;1;2
93900.00.00.055;93900.00.00.055 Переводник;Сталь 38ХГМ ф165 ;Сталь 38ХГМ;165;997;80;2;1;499;1;2
93900.00.00.058;Переводник;Сталь 38ХГМ ф210_1251081000;Сталь 38ХГМ;210;1 094;90;2;1;547;1;2
93900.00.00.091;93900.00.00.091 Переводник;Сталь 38ХГМ ф240_1251083000;Сталь 38ХГМ;240;1 084;102;2;1;542;1;2
93900.00.00.124;Переводник;Сталь 38ХГМ ф240_1251083000;Сталь 38ХГМ;240;1 114;90;2;1;557;1;2
93902.00.00.046;93902.00.00.046 Переводник;Сталь 20Х2Н4А ф 155;Сталь 20Х2Н4А;155;941;78;2;1;471;1;2
93902.00.00.071;93902.00.00.071 Переводник;Сталь 20Х2Н4А ф210_1242210100;Сталь 20Х2Н4А;210;1 068;102;2;1;534;1;2
93912.00.041;93912.00.041 Переводник;Сталь 20Х2Н4А ф 155;Сталь 20Х2Н4А;155;1 109;78;3;1;370;1;3
93922.00.00.014;93922.00.00.014 Переводник;Сталь 20Х2Н4А ф150_1248400000;Сталь 20Х2Н4А;150;1 127;58;2;1;564;1;2
93910.00.008;93910.00.008 Переводник;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 019;58;3;1;340;1;3
86401.917;86401.917 Колокол;Сталь 20ХГНМ ф  60 _1239100000;Сталь 20ХГНМ;60;821;22;4;1;205;1;4
86401.918;Колокол;Сталь 20ХГНМ ф  60 _1239100000;Сталь 20ХГНМ;60;821;24;4;1;205;1;4
86401.919;86401.919 Колокол;Сталь 20ХГНМ ф  70 _1220500000;Сталь 20ХГНМ;70;861;28;4;1;215;1;4
93900.00.00.019;93900.00.00.019 Переводник;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 151;32;3;1;384;1;3
91402.01.041;Корпус;Сталь 40Х ф230_1209200000;Сталь 40Х;230;1 114;86;2;1;557;1;2
93900.00.02.043;93900.00.02.043 Переводник П-108/86d32;Сталь 38ХГМ ф145_1294090000;Сталь 38ХГМ;145;927;32;2;1;464;1;2
93900.00.02.082;93900.00.02.082 Переводник П-108/102d32;Сталь 38ХГМ ф145_1294090000;Сталь 38ХГМ;145;957;32;2;1;479;1;2
93900.00.00.035;Переводник П-102/73;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;887;32;2;1;444;1;2
94100.00.00.016;Переводник М89хН3-86;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 161;45;4;1;290;1;4
94100.00.00.022;Переводник М3-86хН89;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 161;52;4;1;290;1;4
94020.00.002;Переводник Н48хН73;Сталь 38ХГМ ф 85_1212121300;Сталь 38ХГМ;85;1 078;40;5;1;216;1;5
94020.00.008;Переводник Н73хН89;Сталь 38ХГМ ф100_1211103000;Сталь 38ХГМ;100;981;58;4;1;245;1;4
93910.00.003;Переводник М-73/76;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 019;45;3;1;340;1;3
93910.00.004;Переводник М-73/86;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 133;45;3;1;378;1;3
93910.00.012;Переводник М-88/108;Сталь 38ХГМ ф145_1294090000;Сталь 38ХГМ;145;1 142;58;3;1;381;1;3
94000.00.021;94000.00.021 Переводник П 89хВ73;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 078;60;5;1;216;1;5
92201.02.551;92201.02.551 Корпус;Сталь 20Х ф115_1279000000;Сталь 20Х;115;1 061;68;4;1;265;1;4
93900.00.02.064;93900.00.02.064 Переводник П-147/133d70;Сталь 38ХГМ ф190_1251082000;Сталь 38ХГМ;190;1 077;70;2;1;539;1;2
86401.533;86401.533 Колокол;Сталь 20Х ф115_1279000000;Сталь 20Х;115;1 153;64;2;1;577;1;2
92001.01.181;Корпус;Сталь 40Х ф180_1229103000;Сталь 40Х;180;987;105;3;1;329;1;3
92001.01.191;Корпус;Сталь 40Х ф230_1209200000;Сталь 40Х;230;1 077;138;3;1;359;1;3
92101.01.211;92101.01.211 Корпус;Сталь 40Х ф145_1229102000;Сталь 40Х;145;984;93;3;1;328;1;3
98300.01.00.003;98300.01.00.003 Ниппель посадочный F281/ВГР312-К2;Сталь 08Х17Н5М3 ф120_1502026500;Сталь 08Х17Н5М3;120;930;68;2;1;465;1;2
98300.01.00.004;98300.01.00.004 Переводник П ВГР312/ВГР278-К2;Сталь 30ХМА ф120_1200407000;Сталь 30ХМА;120;1 245;60;3;1;415;1;3
98300.01.00.007;98300.01.00.007 Ниппель посадочный F2188;Сталь 10Х11Н23Т3МР ф100_1502020700;Сталь 10Х11Н23Т3МР;100;1 071;50;3;1;357;1;3
86401.154;86401.154 Колокол;Сталь 20Х ф110_1222460000;Сталь 20Х;110;947;60;2;1;474;1;2
86401.155;Колокол;Сталь 20Х ф120_1279120000;Сталь 20Х;120;947;60;2;1;474;1;2
86401.332;Колокол;Сталь 20Х ф130_1225600000;Сталь 20Х;130;1 185;80;3;1;395;1;3
93900.00.00.064;93900.00.00.064 Переводник;Сталь 38ХГМ ф190_1251082000;Сталь 38ХГМ;190;1 077;93;2;1;539;1;2
95000.19.002;95000.19.002 Плашка;Сталь 9ХС ф100  1565000000;Сталь 9ХС;100;935;28;18;3;147;3;6
86401.156;Колокол;Сталь 20Х ф105_1257105000;Сталь 20Х;105;1 077;52;2;1;539;1;2
93900.00.00.071;Переводник;Сталь 38ХГМ ф210_1251081000;Сталь 38ХГМ;210;1 060;102;2;1;530;1;2
93900.00.00.098;Переводник;Сталь 38ХГМ ф190_1251082000;Сталь 38ХГМ;190;1 087;80;2;1;544;1;2
93900.00.00.099;93900.00.00.099 Переводник;Сталь 38ХГМ ф190_1251082000;Сталь 38ХГМ;190;1 077;93;2;1;539;1;2
93900.00.00.125;93900.00.00.125 Переводник;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;867;56;2;1;434;1;2
93900.00.01.002;Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 154;32;3;1;385;1;3
93900.00.01.003;93900.00.01.003 Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;805;38;2;1;403;1;2
93900.00.01.004;93900.00.01.004 Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;805;32;2;1;403;1;2
93910.01.007;Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 019;56;3;1;340;1;3
93920.01.00.012;93920.01.00.012 Переводник;Сталь 38ХГМ ф210_1251081000;Сталь 38ХГМ;210;1 133;90;2;1;567;1;2
94100.00.00.033;94100.00.00.033 Переводник;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 102;32;4;1;276;1;4
90300.771;90300.771 Корпус;Сталь 40Х ф220_1282000000;Сталь 40Х;220;1 094;138;2;1;547;1;2
90300.781;90300.781 Корпус;Сталь 40Х ф220_1282000000;Сталь 40Х;220;1 138;0;2;1;569;1;2
94010.00.008;94010.00.008 Переводник;Сталь 38ХГМ ф 50 ;Сталь 38ХГМ;50;849;28;8;1;106;1;8
93900.00.00.069;93900.00.00.069 Переводник;Сталь 38ХГМ ф210_1251081000;Сталь 38ХГМ;210;1 104;58;2;1;552;1;2
93910.00.042;93910.00.042 Переводник;Сталь 38ХГМ ф150_1294070000;Сталь 38ХГМ;150;1 154;52;3;1;385;1;3
93910.00.043;93910.00.043 Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 019;52;3;1;340;1;3
94160.00.006;94160.00.006 Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 141;52;4;1;285;1;4
93920.00.04.031;93920.00.04.031 Переводник;Сталь 38ХГМ ф200_1212170000;Сталь 38ХГМ;200;947;70;2;1;474;1;2
92201.02.561;92201.02.561 Корпус;Сталь 20Х ф105_1257105000;Сталь 20Х;105;1 061;64;4;1;265;1;4
94900.02.152;94900.02.152 Труба;Сталь 20Х ф130_1225600000;Сталь 20Х;130;1 057;102;4;1;264;1;4
94900.02.153;Труба;Сталь 20Х ф130_1225600000;Сталь 20Х;130;1 025;102;2;1;513;1;2
91400.04.051;91400.04.051 Корпус;Сталь 40Х ф220_1282000000;Сталь 40Х;220;1 330;86;2;1;665;1;2
95000.20.002;95000.20.002 Плашка;Сталь 9ХС ф 170;Сталь 9ХС;170;1 145;90;18;3;182;3;6
93900.01.00.009;93900.01.00.009 Переводник;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 154;32;3;1;385;1;3
93900.01.00.026;93900.01.00.026 Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 112;45;3;1;371;1;3
93920.01.00.038;93920.01.00.038 Переводник;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;917;32;2;1;459;1;2
93900.01.02.004;93900.01.02.004 Переводник;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 112;32;3;1;371;1;3
93900.01.02.005;93900.01.02.005 Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 154;38;3;1;385;1;3
86502.550.001;Переводник;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 278;0;5;1;256;1;5
92201.01.301;92201.01.301 Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;1 004;70;3;1;335;1;3
92201.02.571;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;1 061;90;4;1;265;1;4
91402.02.011;91402.02.011 Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;930;35;2;1;465;1;2
91402.02.021;91402.02.021 Корпус;Сталь 40Х ф200_1229290000;Сталь 40Х;200;1 135;64;2;1;568;1;2
91402.02.031;91402.02.031 Корпус;Сталь 40Х ф170_1229105000;Сталь 40Х;170;1 080;45;2;1;540;1;2
91400.07.011;91400.07.011 Корпус;Сталь 40Х ф105_1225440000;Сталь 40Х;105;927;35;2;1;464;1;2
90501.00.341;90501.00.341 Корпус;Сталь 40Х ф140_1225490000;Сталь 40Х;140;734;32;3;1;245;1;3
90502.00.161;90502.00.161 Корпус;Сталь 40Х ф160_1229101000;Сталь 40Х;160;827;45;3;1;276;1;3
90502.00.171;Корпус;Сталь 40Х ф170_1229105000;Сталь 40Х;170;1 004;45;3;1;335;1;3
90502.00.172;Пилот;Сталь 40Х ф 75_1216000000;Сталь 40Х;75;633;28;2;1;317;1;2
93920.00.00.017;93920.00.00.017 Переводник;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;1 007;24;2;1;504;1;2
93910.00.044;93910.00.044 Переводник;Сталь 38ХГМ ф210_1251081000;Сталь 38ХГМ;210;814;78;2;1;407;1;2
93900.00.00.126;Переводник;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;1 004;24;3;1;335;1;3
90300.00.111;90300.00.111 Корпус;Сталь 40Х ф120_1215500000;Сталь 40Х;120;659;45;2;1;330;1;2
93901.00.05.101;93901.00.05.101 Корпус;Сталь 20Х2Н4А ф 115;Сталь 20Х2Н4А;115;1 027;45;2;1;514;1;2
93901.00.05.201;93901.00.05.201 Корпус;Сталь 20Х2Н4А ф 115;Сталь 20Х2Н4А;115;1 027;45;2;1;514;1;2
93901.00.05.301;93901.00.05.301 Корпус;Сталь 20Х2Н4А ф 115;Сталь 20Х2Н4А;115;1 027;45;2;1;514;1;2
94900.02.592;Труба;Сталь 20Х ф 155;Сталь 20Х;155;1 057;123;4;1;264;1;4
94900.02.593;Труба;Сталь 20Х ф 155;Сталь 20Х;155;1 027;123;2;1;514;1;2
94900.02.862;94900.02.862 Труба;Сталь 40ХН D230 22;Сталь 40ХН;230;940;138;3;1;313;1;3
94900.02.863;94900.02.863 Труба;Сталь 40ХН D230 22;Сталь 40ХН;230;1 020;138;2;1;510;1;2
93900.01.02.007;93900.01.02.007 Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;817;35;2;1;409;1;2
93900.01.02.008;93900.01.02.008 Переводник;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;817;35;2;1;409;1;2
93900.01.02.011;93900.01.02.011 Переводник;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;867;56;2;1;434;1;2
93900.01.02.014;93900.01.02.014 Переводник;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;887;56;2;1;444;1;2
93900.01.02.016;93900.01.02.016 Переводник;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;901;56;2;1;451;1;2
93900.01.02.017;Переводник;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;887;38;2;1;444;1;2
93900.01.00.013;Переводник;Сталь 38ХГМ ф 95_1211101000;Сталь 38ХГМ;95;1 112;45;3;1;371;1;3
90501.00.351;90501.00.351 Корпус;Сталь 40Х ф160_1229101000;Сталь 40Х;160;786;38;3;1;262;1;3
93900.01.00.019;93900.01.00.019 Переводник;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 151;32;3;1;384;1;3
93900.01.00.029;93900.01.00.029 Переводник;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;817;45;2;1;409;1;2
